time[s],deltaTime[s],rainfall[m],totalWaterLevel[m],surfaceFlow[m3/s],surfaceVolRunoff[m3]
1620.4808,2.1949,0.000304847,0.011036879,0.029130559,0.063938664
1622.6757,2.1949,0.000304847,0.011036885,0.029130583,0.063938717
1624.8706,2.1949,0.000304847,0.01103689,0.029130607,0.06393877
1627.0655,2.1949,0.000304847,0.011036895,0.029130631,0.063938823
1629.2604,2.1949,0.000304847,0.0110369,0.029130655,0.063938875
1631.4553,2.1949,0.000304847,0.011036906,0.029130679,0.063938928
1633.6502,2.1949,0.000304847,0.011036911,0.029130703,0.06393898
1635.8451,2.1949,0.000304847,0.011036916,0.029130727,0.063939033
1638.04,2.1949,0.000304847,0.011036921,0.029130751,0.063939085
1640.2349,2.1949,0.000304847,0.011036926,0.029130774,0.063939137
1642.4298,2.1949,0.000304847,0.011036932,0.029130798,0.063939189
1644.6247,2.1949,0.000304847,0.011036937,0.029130822,0.063939241
1646.8196,2.1949,0.000304847,0.011036942,0.029130845,0.063939293
1649.0145,2.1949,0.000304847,0.011036947,0.029130869,0.063939344
1651.2094,2.1949,0.000304847,0.011036952,0.029130892,0.063939396
1653.4043,2.1949,0.000304847,0.011036957,0.029130916,0.063939447
1655.5992,2.1949,0.000304847,0.011036962,0.029130939,0.063939499
1657.7941,2.1949,0.000304847,0.011036967,0.029130963,0.06393955
1659.989,2.1949,0.000304847,0.011036973,0.029130986,0.063939601
1662.1839,2.1949,0.000304847,0.011036978,0.029131009,0.063939652
1664.3788,2.1949,0.000304847,0.011036983,0.029131032,0.063939703
1666.5737,2.1949,0.000304847,0.011036988,0.029131056,0.063939754
1668.7686,2.1949,0.000304847,0.011036993,0.029131079,0.063939804
1670.9635,2.1949,0.000304847,0.011036998,0.029131102,0.063939855
1673.1584,2.1949,0.000304847,0.011037003,0.029131125,0.063939906
1675.3533,2.1949,0.000304847,0.011037008,0.029131148,0.063939956
1677.5482,2.1949,0.000304847,0.011037013,0.029131171,0.063940006
1679.7431,2.1949,0.000304847,0.011037018,0.029131193,0.063940057
1681.938,2.1949,0.000304847,0.011037023,0.029131216,0.063940107
1684.1329,2.1949,0.000304847,0.011037028,0.029131239,0.063940157
1686.3278,2.1949,0.000304847,0.011037033,0.029131262,0.063940207
1688.5227,2.1949,0.000304847,0.011037038,0.029131285,0.063940257
1690.7176,2.1949,0.000304847,0.011037043,0.029131307,0.063940306
1692.9125,2.1949,0.000304847,0.011037048,0.02913133,0.063940356
1695.1074,2.1949,0.000304847,0.011037053,0.029131352,0.063940405
1697.3023,2.1949,0.000304847,0.011037058,0.029131375,0.063940455
1699.4972,2.1949,0.000304847,0.011037062,0.029131397,0.063940504
1701.6921,2.1949,0.000304847,0.011037067,0.02913142,0.063940553
1703.887,2.1949,0.000304847,0.011037072,0.029131442,0.063940603
1706.0819,2.1949,0.000304847,0.011037077,0.029131465,0.063940652
1708.2768,2.1949,0.000304847,0.011037082,0.029131487,0.063940701
1710.4717,2.1949,0.000304847,0.011037087,0.029131509,0.063940749
1712.6666,2.1949,0.000304847,0.011037092,0.029131531,0.063940798
1714.8615,2.1949,0.000304847,0.011037097,0.029131554,0.063940847
1717.0564,2.1949,0.000304847,0.011037101,0.029131576,0.063940895
1719.2513,2.1949,0.000304847,0.011037106,0.029131598,0.063940944
1721.4462,2.1949,0.000304847,0.011037111,0.02913162,0.063940992
1723.6411,2.1949,0.000304847,0.011037116,0.029131642,0.06394104
1725.836,2.1949,0.000304847,0.011037121,0.029131664,0.063941089
1728.0309,2.1949,0.000304847,0.011037125,0.029131686,0.063941137
1730.2258,2.1949,0.000304847,0.01103713,0.029131707,0.063941185
1732.4207,2.1949,0.000304847,0.011037135,0.029131729,0.063941233
1734.6156,2.1949,0.000304847,0.01103714,0.029131751,0.06394128
1736.8105,2.1949,0.000304847,0.011037144,0.029131773,0.063941328
1739.0054,2.1949,0.000304847,0.011037149,0.029131795,0.063941376
1741.2003,2.1949,0.000304847,0.011037154,0.029131816,0.063941423
1743.3952,2.1949,0.000304847,0.011037159,0.029131838,0.063941471
1745.5901,2.1949,0.000304847,0.011037163,0.029131859,0.063941518
1747.785,2.1949,0.000304847,0.011037168,0.029131881,0.063941565
1749.9799,2.1949,0.000304847,0.011037173,0.029131902,0.063941613
1752.1748,2.1949,0.000304847,0.011037177,0.029131924,0.06394166
1754.3697,2.1949,0.000304847,0.011037182,0.029131945,0.063941707
1756.5646,2.1949,0.000304847,0.011037187,0.029131967,0.063941754
1758.7595,2.1949,0.000304847,0.011037191,0.029131988,0.0639418
1760.9544,2.1949,0.000304847,0.011037196,0.029132009,0.063941847
1763.1493,2.1949,0.000304847,0.011037201,0.02913203,0.063941894
1765.3442,2.1949,0.000304847,0.011037205,0.029132052,0.06394194
1767.5391,2.1949,0.000304847,0.01103721,0.029132073,0.063941987
1769.734,2.1949,0.000304847,0.011037215,0.029132094,0.063942033
1771.9289,2.1949,0.000304847,0.011037219,0.029132115,0.063942079
1774.1238,2.1949,0.000304847,0.011037224,0.029132136,0.063942126
1776.3187,2.1949,0.000304847,0.011037228,0.029132157,0.063942172
1778.5136,2.1949,0.000304847,0.011037233,0.029132178,0.063942218
1780.7085,2.1949,0.000304847,0.011037238,0.029132199,0.063942264
1782.9034,2.1949,0.000304847,0.011037242,0.02913222,0.063942309
1785.0983,2.1949,0.000304847,0.011037247,0.029132241,0.063942355
1787.2932,2.1949,0.000304847,0.011037251,0.029132262,0.063942401
1789.4881,2.1949,0.000304847,0.011037256,0.029132282,0.063942447
1791.683,2.1949,0.000304847,0.01103726,0.029132303,0.063942492
1793.8779,2.1949,0.000304847,0.011037265,0.029132324,0.063942537
1796.0728,2.1949,0.000304847,0.011037269,0.029132344,0.063942583
1798.2677,2.1949,0.000304847,0.011037274,0.029132365,0.063942628
1800.4626,2.1949,0.000304847,0.011037278,0.029132386,0.063942673
1802.6575,2.1949,0.000304847,0.011037283,0.029132406,0.063942718
1804.8524,2.1949,0.000304847,0.011037287,0.029132427,0.063942763
1807.0473,2.1949,0.000304847,0.011037292,0.029132447,0.063942808
1809.2422,2.1949,0.000304847,0.011037296,0.029132468,0.063942853
1811.4371,2.1949,0.000304847,0.011037301,0.029132488,0.063942898
1813.632,2.1949,0.000304847,0.011037305,0.029132508,0.063942942
1815.8269,2.1949,0.000304847,0.01103731,0.029132529,0.063942987
1818.0218,2.1949,0.000304847,0.011037314,0.029132549,0.063943032
1820.2167,2.1949,0.000304847,0.011037318,0.029132569,0.063943076
1822.4116,2.1949,0.000304847,0.011037323,0.029132589,0.06394312
1824.6065,2.1949,0.000304847,0.011037327,0.029132609,0.063943165
1826.8014,2.1949,0.000304847,0.011037332,0.02913263,0.063943209
1828.9963,2.1949,0.000304847,0.011037336,0.02913265,0.063943253
1831.1912,2.1949,0.000304847,0.01103734,0.02913267,0.063943297
1833.3861,2.1949,0.000304847,0.011037345,0.02913269,0.063943341
1835.581,2.1949,0.000304847,0.011037349,0.02913271,0.063943385
1837.7759,2.1949,0.000304847,0.011037353,0.02913273,0.063943428
1839.9708,2.1949,0.000304847,0.011037358,0.02913275,0.063943472
1842.1657,2.1949,0.000304847,0.011037362,0.029132769,0.063943516
1844.3606,2.1949,0.000304847,0.011037366,0.029132789,0.063943559
1846.5555,2.1949,0.000304847,0.011037371,0.029132809,0.063943603
1848.7504,2.1949,0.000304847,0.011037375,0.029132829,0.063943646
1850.9453,2.1949,0.000304847,0.011037379,0.029132849,0.063943689
1853.1402,2.1949,0.000304847,0.011037384,0.029132868,0.063943733
1855.3351,2.1949,0.000304847,0.011037388,0.029132888,0.063943776
1857.53,2.1949,0.000304847,0.011037392,0.029132908,0.063943819
1859.7249,2.1949,0.000304847,0.011037397,0.029132927,0.063943862
1861.9198,2.1949,0.000304847,0.011037401,0.029132947,0.063943905
1864.1147,2.1949,0.000304847,0.011037405,0.029132966,0.063943947
1866.3096,2.1949,0.000304847,0.011037409,0.029132986,0.06394399
1868.5045,2.1949,0.000304847,0.011037414,0.029133005,0.063944033
1870.6994,2.1949,0.000304847,0.011037418,0.029133025,0.063944075
1872.8943,2.1949,0.000304847,0.011037422,0.029133044,0.063944118
1875.0892,2.1949,0.000304847,0.011037426,0.029133063,0.06394416
1877.2841,2.1949,0.000304847,0.011037431,0.029133083,0.063944203
1879.479,2.1949,0.000304847,0.011037435,0.029133102,0.063944245
1881.6739,2.1949,0.000304847,0.011037439,0.029133121,0.063944287
1883.8688,2.1949,0.000304847,0.011037443,0.02913314,0.063944329
1886.0637,2.1949,0.000304847,0.011037447,0.029133159,0.063944372
1888.2586,2.1949,0.000304847,0.011037452,0.029133179,0.063944414
1890.4535,2.1949,0.000304847,0.011037456,0.029133198,0.063944455
1892.6484,2.1949,0.000304847,0.01103746,0.029133217,0.063944497
1894.8433,2.1949,0.000304847,0.011037464,0.029133236,0.063944539
1897.0382,2.1949,0.000304847,0.011037468,0.029133255,0.063944581
1899.2331,2.1949,0.000304847,0.011037472,0.029133274,0.063944622
1901.428,2.1949,0.000304847,0.011037476,0.029133293,0.063944664
1903.6229,2.1949,0.000304847,0.011037481,0.029133312,0.063944705
1905.8178,2.1949,0.000304847,0.011037485,0.02913333,0.063944747
1908.0127,2.1949,0.000304847,0.011037489,0.029133349,0.063944788
1910.2076,2.1949,0.000304847,0.011037493,0.029133368,0.063944829
1912.4025,2.1949,0.000304847,0.011037497,0.029133387,0.063944871
1914.5974,2.1949,0.000304847,0.011037501,0.029133406,0.063944912
1916.7923,2.1949,0.000304847,0.011037505,0.029133424,0.063944953
1918.9872,2.1949,0.000304847,0.011037509,0.029133443,0.063944994
1921.1821,2.1949,0.000304847,0.011037513,0.029133462,0.063945035
1923.377,2.1949,0.000304847,0.011037517,0.02913348,0.063945076
1925.5719,2.1949,0.000304847,0.011037521,0.029133499,0.063945116
1927.7668,2.1949,0.000304847,0.011037526,0.029133517,0.063945157
1929.9617,2.1949,0.000304847,0.01103753,0.029133536,0.063945198
1932.1566,2.1949,0.000304847,0.011037534,0.029133554,0.063945238
1934.3515,2.1949,0.000304847,0.011037538,0.029133573,0.063945279
1936.5464,2.1949,0.000304847,0.011037542,0.029133591,0.063945319
1938.7413,2.1949,0.000304847,0.011037546,0.029133609,0.063945359
1940.9362,2.1949,0.000304847,0.01103755,0.029133628,0.0639454
1943.1311,2.1949,0.000304847,0.011037554,0.029133646,0.06394544
1945.326,2.1949,0.000304847,0.011037558,0.029133664,0.06394548
1947.5209,2.1949,0.000304847,0.011037562,0.029133683,0.06394552
1949.7158,2.1949,0.000304847,0.011037566,0.029133701,0.06394556
1951.9107,2.1949,0.000304847,0.01103757,0.029133719,0.0639456
1954.1056,2.1949,0.000304847,0.011037574,0.029133737,0.06394564
1956.3005,2.1949,0.000304847,0.011037578,0.029133755,0.06394568
1958.4954,2.1949,0.000304847,0.011037582,0.029133773,0.063945719
1960.6903,2.1949,0.000304847,0.011037585,0.029133791,0.063945759
1962.8852,2.1949,0.000304847,0.011037589,0.02913381,0.063945799
1965.0801,2.1949,0.000304847,0.011037593,0.029133828,0.063945838
1967.275,2.1949,0.000304847,0.011037597,0.029133845,0.063945877
1969.4699,2.1949,0.000304847,0.011037601,0.029133863,0.063945917
1971.6648,2.1949,0.000304847,0.011037605,0.029133881,0.063945956
1973.8597,2.1949,0.000304847,0.011037609,0.029133899,0.063945995
1976.0546,2.1949,0.000304847,0.011037613,0.029133917,0.063946035
1978.2495,2.1949,0.000304847,0.011037617,0.029133935,0.063946074
1980.4444,2.1949,0.000304847,0.011037621,0.029133953,0.063946113
1982.6393,2.1949,0.000304847,0.011037625,0.02913397,0.063946152
1984.8342,2.1949,0.000304847,0.011037628,0.029133988,0.063946191
1987.0291,2.1949,0.000304847,0.011037632,0.029134006,0.06394623
1989.224,2.1949,0.000304847,0.011037636,0.029134024,0.063946268
1991.4189,2.1949,0.000304847,0.01103764,0.029134041,0.063946307
1993.6138,2.1949,0.000304847,0.011037644,0.029134059,0.063946346
1995.8087,2.1949,0.000304847,0.011037648,0.029134076,0.063946384
1998.0036,2.1949,0.000304847,0.011037652,0.029134094,0.063946423
2000.1985,2.1949,0.000304847,0.011037655,0.029134111,0.063946461
2002.3934,2.1949,0.000304847,0.011037659,0.029134129,0.0639465
2004.5883,2.1949,0.000304847,0.011037663,0.029134146,0.063946538
2006.7832,2.1949,0.000304847,0.011037667,0.029134164,0.063946576
2008.9781,2.1949,0.000304847,0.011037671,0.029134181,0.063946614
2011.173,2.1949,0.000304847,0.011037674,0.029134199,0.063946653
2013.3679,2.1949,0.000304847,0.011037678,0.029134216,0.063946691
2015.5628,2.1949,0.000304847,0.011037682,0.029134233,0.063946729
2017.7577,2.1949,0.000304847,0.011037686,0.029134251,0.063946767
2019.9526,2.1949,0.000304847,0.01103769,0.029134268,0.063946805
2022.1475,2.1949,0.000304847,0.011037693,0.029134285,0.063946842
2024.3424,2.1949,0.000304847,0.011037697,0.029134302,0.06394688
2026.5373,2.1949,0.000304847,0.011037701,0.029134319,0.063946918
2028.7322,2.1949,0.000304847,0.011037705,0.029134337,0.063946955
2030.9271,2.1949,0.000304847,0.011037708,0.029134354,0.063946993
2033.122,2.1949,0.000304847,0.011037712,0.029134371,0.063947031
2035.3169,2.1949,0.000304847,0.011037716,0.029134388,0.063947068
2037.5118,2.1949,0.000304847,0.01103772,0.029134405,0.063947105
2039.7067,2.1949,0.000304847,0.011037723,0.029134422,0.063947143
2041.9016,2.1949,0.000304847,0.011037727,0.029134439,0.06394718
2044.0965,2.1949,0.000304847,0.011037731,0.029134456,0.063947217
2046.2914,2.1949,0.000304847,0.011037734,0.029134473,0.063947254
2048.4863,2.1949,0.000304847,0.011037738,0.02913449,0.063947291
2050.6812,2.1949,0.000304847,0.011037742,0.029134507,0.063947328
2052.8761,2.1949,0.000304847,0.011037745,0.029134523,0.063947365
2055.071,2.1949,0.000304847,0.011037749,0.02913454,0.063947402
2057.2659,2.1949,0.000304847,0.011037753,0.029134557,0.063947439
2059.4608,2.1949,0.000304847,0.011037756,0.029134574,0.063947476
2061.6557,2.1949,0.000304847,0.01103776,0.029134591,0.063947513
2063.8506,2.1949,0.000304847,0.011037764,0.029134607,0.063947549
2066.0455,2.1949,0.000304847,0.011037767,0.029134624,0.063947586
2068.2404,2.1949,0.000304847,0.011037771,0.029134641,0.063947623
2070.4353,2.1949,0.000304847,0.011037775,0.029134657,0.063947659
2072.6302,2.1949,0.000304847,0.011037778,0.029134674,0.063947695
2074.8251,2.1949,0.000304847,0.011037782,0.02913469,0.063947732
2077.02,2.1949,0.000304847,0.011037786,0.029134707,0.063947768
2079.2149,2.1949,0.000304847,0.011037789,0.029134723,0.063947804
2081.4098,2.1949,0.000304847,0.011037793,0.02913474,0.063947841
2083.6047,2.1949,0.000304847,0.011037796,0.029134756,0.063947877
2085.7996,2.1949,0.000304847,0.0110378,0.029134773,0.063947913
2087.9945,2.1949,0.000304847,0.011037803,0.029134789,0.063947949
2090.1894,2.1949,0.000304847,0.011037807,0.029134806,0.063947985
2092.3843,2.1949,0.000304847,0.011037811,0.029134822,0.063948021
2094.5792,2.1949,0.000304847,0.011037814,0.029134838,0.063948057
2096.7741,2.1949,0.000304847,0.011037818,0.029134855,0.063948092
2098.969,2.1949,0.000304847,0.011037821,0.029134871,0.063948128
2101.1639,2.1949,0.000304847,0.011037825,0.029134887,0.063948164
2103.3588,2.1949,0.000304847,0.011037828,0.029134903,0.063948199
2105.5537,2.1949,0.000304847,0.011037832,0.02913492,0.063948235
2107.7486,2.1949,0.000304847,0.011037836,0.029134936,0.06394827
2109.9435,2.1949,0.000304847,0.011037839,0.029134952,0.063948306
2112.1384,2.1949,0.000304847,0.011037843,0.029134968,0.063948341
2114.3333,2.1949,0.000304847,0.011037846,0.029134984,0.063948377
2116.5282,2.1949,0.000304847,0.01103785,0.029135,0.063948412
2118.7231,2.1949,0.000304847,0.011037853,0.029135016,0.063948447
2120.918,2.1949,0.000304847,0.011037857,0.029135032,0.063948482
2123.1129,2.1949,0.000304847,0.01103786,0.029135048,0.063948517
2125.3078,2.1949,0.000304847,0.011037864,0.029135064,0.063948553
2127.5027,2.1949,0.000304847,0.011037867,0.02913508,0.063948588
2129.6976,2.1949,0.000304847,0.011037871,0.029135096,0.063948622
2131.8925,2.1949,0.000304847,0.011037874,0.029135112,0.063948657
2134.0874,2.1949,0.000304847,0.011037878,0.029135128,0.063948692
2136.2823,2.1949,0.000304847,0.011037881,0.029135144,0.063948727
2138.4772,2.1949,0.000304847,0.011037884,0.02913516,0.063948762
2140.6721,2.1949,0.000304847,0.011037888,0.029135175,0.063948796
2142.867,2.1949,0.000304847,0.011037891,0.029135191,0.063948831
2145.0619,2.1949,0.000304847,0.011037895,0.029135207,0.063948866
2147.2568,2.1949,0.000304847,0.011037898,0.029135223,0.0639489
2149.4517,2.1949,0.000304847,0.011037902,0.029135238,0.063948935
2151.6466,2.1949,0.000304847,0.011037905,0.029135254,0.063948969
2153.8415,2.1949,0.000304847,0.011037908,0.02913527,0.063949003
2156.0364,2.1949,0.000304847,0.011037912,0.029135285,0.063949038
2158.2313,2.1949,0.000304847,0.011037915,0.029135301,0.063949072
2160.4262,2.1949,0.000304847,0.011037919,0.029135316,0.063949106
2162.6211,2.1949,0.000304847,0.011037922,0.029135332,0.06394914
2164.816,2.1949,0.000304847,0.011037926,0.029135348,0.063949174
2167.0109,2.1949,0.000304847,0.011037929,0.029135363,0.063949208
2169.2058,2.1949,0.000304847,0.011037932,0.029135379,0.063949242
2171.4007,2.1949,0.000304847,0.011037936,0.029135394,0.063949276
2173.5956,2.1949,0.000304847,0.011037939,0.029135409,0.06394931
2175.7905,2.1949,0.000304847,0.011037942,0.029135425,0.063949344
2177.9854,2.1949,0.000304847,0.011037946,0.02913544,0.063949378
2180.1803,2.1949,0.000304847,0.011037949,0.029135456,0.063949412
2182.3752,2.1949,0.000304847,0.011037952,0.029135471,0.063949445
2184.5701,2.1949,0.000304847,0.011037956,0.029135486,0.063949479
2186.765,2.1949,0.000304847,0.011037959,0.029135502,0.063949512
2188.9599,2.1949,0.000304847,0.011037963,0.029135517,0.063949546
2191.1548,2.1949,0.000304847,0.011037966,0.029135532,0.063949579
2193.3497,2.1949,0.000304847,0.011037969,0.029135547,0.063949613
2195.5446,2.1949,0.000304847,0.011037972,0.029135563,0.063949646
2197.7395,2.1949,0.000304847,0.011037976,0.029135578,0.06394968
2199.9344,2.1949,0.000304847,0.011037979,0.029135593,0.063949713
2202.1293,2.1949,0.000304847,0.011037982,0.029135608,0.063949746
2204.3242,2.1949,0.000304847,0.011037986,0.029135623,0.063949779
2206.5191,2.1949,0.000304847,0.011037989,0.029135638,0.063949812
2208.714,2.1949,0.000304847,0.011037992,0.029135653,0.063949845
2210.9089,2.1949,0.000304847,0.011037996,0.029135668,0.063949878
2213.1038,2.1949,0.000304847,0.011037999,0.029135683,0.063949911
2215.2987,2.1949,0.000304847,0.011038002,0.029135698,0.063949944
2217.4936,2.1949,0.000304847,0.011038005,0.029135713,0.063949977
2219.6885,2.1949,0.000304847,0.011038009,0.029135728,0.06395001
2221.8834,2.1949,0.000304847,0.011038012,0.029135743,0.063950043
2224.0783,2.1949,0.000304847,0.011038015,0.029135758,0.063950075
2226.2732,2.1949,0.000304847,0.011038018,0.029135773,0.063950108
2228.4681,2.1949,0.000304847,0.011038022,0.029135788,0.063950141
2230.663,2.1949,0.000304847,0.011038025,0.029135803,0.063950173
2232.8579,2.1949,0.000304847,0.011038028,0.029135817,0.063950206
2235.0528,2.1949,0.000304847,0.011038031,0.029135832,0.063950238
2237.2477,2.1949,0.000304847,0.011038035,0.029135847,0.063950271
2239.4426,2.1949,0.000304847,0.011038038,0.029135862,0.063950303
2241.6375,2.1949,0.000304847,0.011038041,0.029135877,0.063950335
2243.8324,2.1949,0.000304847,0.011038044,0.029135891,0.063950368
2246.0273,2.1949,0.000304847,0.011038048,0.029135906,0.0639504
2248.2222,2.1949,0.000304847,0.011038051,0.029135921,0.063950432
2250.4171,2.1949,0.000304847,0.011038054,0.029135935,0.063950464
2252.612,2.1949,0.000304847,0.011038057,0.02913595,0.063950496
2254.8069,2.1949,0.000304847,0.01103806,0.029135964,0.063950528
2257.0018,2.1949,0.000304847,0.011038064,0.029135979,0.06395056
2259.1967,2.1949,0.000304847,0.011038067,0.029135994,0.063950592
2261.3916,2.1949,0.000304847,0.01103807,0.029136008,0.063950624
2263.5865,2.1949,0.000304847,0.011038073,0.029136023,0.063950656
2265.7814,2.1949,0.000304847,0.011038076,0.029136037,0.063950688
2267.9763,2.1949,0.000304847,0.011038079,0.029136052,0.06395072
2270.1712,2.1949,0.000304847,0.011038083,0.029136066,0.063950751
2272.3661,2.1949,0.000304847,0.011038086,0.02913608,0.063950783
2274.561,2.1949,0.000304847,0.011038089,0.029136095,0.063950815
2276.7559,2.1949,0.000304847,0.011038092,0.029136109,0.063950846
2278.9508,2.1949,0.000304847,0.011038095,0.029136124,0.063950878
2281.1457,2.1949,0.000304847,0.011038098,0.029136138,0.063950909
2283.3406,2.1949,0.000304847,0.011038101,0.029136152,0.063950941
2285.5355,2.1949,0.000304847,0.011038105,0.029136167,0.063950972
2287.7304,2.1949,0.000304847,0.011038108,0.029136181,0.063951003
2289.9253,2.1949,0.000304847,0.011038111,0.029136195,0.063951035
2292.1202,2.1949,0.000304847,0.011038114,0.029136209,0.063951066
2294.3151,2.1949,0.000304847,0.011038117,0.029136224,0.063951097
2296.51,2.1949,0.000304847,0.01103812,0.029136238,0.063951128
2298.7049,2.1949,0.000304847,0.011038123,0.029136252,0.063951159
2300.8998,2.1949,0.000304847,0.011038126,0.029136266,0.06395119
2303.0947,2.1949,0.000304847,0.011038129,0.02913628,0.063951221
2305.2896,2.1949,0.000304847,0.011038132,0.029136294,0.063951252
2307.4845,2.1949,0.000304847,0.011038136,0.029136308,0.063951283
2309.6794,2.1949,0.000304847,0.011038139,0.029136323,0.063951314
2311.8743,2.1949,0.000304847,0.011038142,0.029136337,0.063951345
2314.0692,2.1949,0.000304847,0.011038145,0.029136351,0.063951376
2316.2641,2.1949,0.000304847,0.011038148,0.029136365,0.063951407
2318.459,2.1949,0.000304847,0.011038151,0.029136379,0.063951437
2320.6539,2.1949,0.000304847,0.011038154,0.029136393,0.063951468
2322.8488,2.1949,0.000304847,0.011038157,0.029136407,0.063951499
2325.0437,2.1949,0.000304847,0.01103816,0.02913642,0.063951529
2327.2386,2.1949,0.000304847,0.011038163,0.029136434,0.06395156
2329.4335,2.1949,0.000304847,0.011038166,0.029136448,0.06395159
2331.6284,2.1949,0.000304847,0.011038169,0.029136462,0.063951621
2333.8233,2.1949,0.000304847,0.011038172,0.029136476,0.063951651
2336.0182,2.1949,0.000304847,0.011038175,0.02913649,0.063951681
2338.2131,2.1949,0.000304847,0.011038178,0.029136504,0.063951712
2340.408,2.1949,0.000304847,0.011038181,0.029136517,0.063951742
2342.6029,2.1949,0.000304847,0.011038184,0.029136531,0.063951772
2344.7978,2.1949,0.000304847,0.011038187,0.029136545,0.063951803
2346.9927,2.1949,0.000304847,0.01103819,0.029136559,0.063951833
2349.1876,2.1949,0.000304847,0.011038193,0.029136572,0.063951863
2351.3825,2.1949,0.000304847,0.011038196,0.029136586,0.063951893
2353.5774,2.1949,0.000304847,0.011038199,0.0291366,0.063951923
2355.7723,2.1949,0.000304847,0.011038202,0.029136613,0.063951953
2357.9672,2.1949,0.000304847,0.011038205,0.029136627,0.063951983
2360.1621,2.1949,0.000304847,0.011038208,0.029136641,0.063952013
2362.357,2.1949,0.000304847,0.011038211,0.029136654,0.063952042
2364.5519,2.1949,0.000304847,0.011038214,0.029136668,0.063952072
2366.7468,2.1949,0.000304847,0.011038217,0.029136681,0.063952102
2368.9417,2.1949,0.000304847,0.01103822,0.029136695,0.063952132
2371.1366,2.1949,0.000304847,0.011038223,0.029136708,0.063952161
2373.3315,2.1949,0.000304847,0.011038226,0.029136722,0.063952191
2375.5264,2.1949,0.000304847,0.011038229,0.029136735,0.063952221
2377.7213,2.1949,0.000304847,0.011038232,0.029136749,0.06395225
2379.9162,2.1949,0.000304847,0.011038235,0.029136762,0.06395228
2382.1111,2.1949,0.000304847,0.011038238,0.029136776,0.063952309
2384.306,2.1949,0.000304847,0.011038241,0.029136789,0.063952339
2386.5009,2.1949,0.000304847,0.011038244,0.029136803,0.063952368
2388.6958,2.1949,0.000304847,0.011038246,0.029136816,0.063952397
2390.8907,2.1949,0.000304847,0.011038249,0.029136829,0.063952427
2393.0856,2.1949,0.000304847,0.011038252,0.029136843,0.063952456
2395.2805,2.1949,0.000304847,0.011038255,0.029136856,0.063952485
2397.4754,2.1949,0.000304847,0.011038258,0.029136869,0.063952514
2399.6703,2.1949,0.000304847,0.011038261,0.029136883,0.063952544
2401.8652,2.1949,0.000304847,0.011038264,0.029136896,0.063952573